t,vout,code
19971808100.0,1.1441144114411441,254.0
19975792000.0,1.1446144614461446,255.0
19979807900.0,1.1451145114511452,255.0
19983792100.0,1.1456145614561457,255.0
19987789200.0,1.146114611461146,255.0
19991790600.0,1.1466146614661465,255.0
19995799100.0,1.147114711471147,255.0
19999795500.0,1.1476147614761476,256.0
20003794400.0,1.1481148114811481,255.0
20007802200.0,1.1486148614861487,255.0
20011794600.0,1.1491149114911492,256.0
20015796500.0,1.1496149614961497,256.0
20019793800.0,1.15011501150115,256.0
20023809400.0,1.1506150615061506,256.0
20027820900.0,1.151115111511151,256.0
20031805700.0,1.1516151615161516,256.0
20035799500.0,1.1521152115211521,256.0
20039813000.0,1.1526152615261527,256.0
20043815000.0,1.1531153115311532,256.0
20047803600.0,1.1536153615361535,256.0
20051799100.0,1.154115411541154,257.0
20055819400.0,1.1546154615461546,257.0
20059832500.0,1.155115511551155,257.0
20063806600.0,1.1556155615561556,257.0
20067802000.0,1.1561156115611562,257.0
20071823700.0,1.1566156615661567,257.0
20075805100.0,1.1571157115711572,257.0
20079807700.0,1.1576157615761575,257.0
20083804100.0,1.158115811581158,257.0
20087818300.0,1.1586158615861586,257.0
20091802200.0,1.1591159115911591,258.0
20095813900.0,1.1596159615961597,258.0
20099806000.0,1.1601160116011602,258.0
20103818200.0,1.1606160616061607,258.0
20107808700.0,1.161116111611161,258.0
20111809200.0,1.1616161616161615,258.0
20115808500.0,1.162116211621162,258.0
20119819000.0,1.1626162616261626,258.0
20123807600.0,1.1631163116311631,259.0
20127819200.0,1.1636163616361637,259.0
20131805900.0,1.1641164116411642,259.0
20135823100.0,1.1646164616461647,259.0
20139812800.0,1.165116511651165,259.0
20143819000.0,1.1656165616561656,259.0
20147812300.0,1.166116611661166,259.0
20151831000.0,1.1666166616661666,259.0
20155812500.0,1.1671167116711672,260.0
20159828500.0,1.1676167616761677,260.0
20163815600.0,1.1681168116811682,260.0
20167820600.0,1.1686168616861685,260.0
20171815300.0,1.169116911691169,260.0
20175816100.0,1.1696169616961696,260.0
20179819300.0,1.17011701170117,260.0
20183830500.0,1.1706170617061706,260.0
20187816400.0,1.1711171117111712,260.0
20191817400.0,1.1716171617161717,261.0
20195819900.0,1.1721172117211722,261.0
20199817000.0,1.1726172617261725,261.0
20203818300.0,1.173117311731173,261.0
20207819200.0,1.1736173617361736,261.0
20211823500.0,1.1741174117411741,261.0
20215839800.0,1.1746174617461747,261.0
20219841100.0,1.1751175117511752,261.0
20223881600.0,1.1756175617561757,261.0
20227846300.0,1.176117611761176,261.0
20231892000.0,1.1766176617661765,262.0
20235844600.0,1.177117711771177,262.0
20239823300.0,1.1776177617761776,262.0
20243854100.0,1.1781178117811781,262.0
20247823300.0,1.1786178617861787,262.0
20251825900.0,1.1791179117911792,262.0
20255839700.0,1.1796179617961797,262.0
20259839100.0,1.18011801180118,263.0
20263825300.0,1.1806180618061806,263.0
20267825300.0,1.181118111811181,263.0
20271827300.0,1.1816181618161816,263.0
20275835600.0,1.1821182118211822,263.0
20279835000.0,1.1826182618261827,263.0
20283828000.0,1.1831183118311832,263.0
20287828000.0,1.1836183618361835,263.0
20291837200.0,1.184118411841184,263.0
20295834500.0,1.1846184618461846,263.0
20299829400.0,1.185118511851185,264.0
20303828900.0,1.1856185618561856,264.0
20307843800.0,1.1861186118611862,264.0
20311835000.0,1.1866186618661867,264.0
20315831400.0,1.1871187118711872,264.0
20319831700.0,1.1876187618761875,264.0
20323832500.0,1.188118811881188,264.0
20327849700.0,1.1886188618861886,264.0
20331834200.0,1.1891189118911891,265.0
20335834100.0,1.1896189618961897,265.0
20339836000.0,1.1901190119011902,265.0
20343854300.0,1.1906190619061907,265.0
20347834900.0,1.191119111911191,265.0
20351835600.0,1.1916191619161915,265.0
20355836900.0,1.192119211921192,265.0
20359851900.0,1.1926192619261926,265.0
20363837400.0,1.1931193119311931,265.0
20367850800.0,1.1936193619361937,265.0
20371838200.0,1.1941194119411942,266.0
20375838600.0,1.1946194619461947,266.0
20379840500.0,1.195119511951195,266.0
20383854500.0,1.1956195619561956,266.0
20387838700.0,1.196119611961196,266.0
20391841300.0,1.1966196619661966,266.0
20395841800.0,1.1971197119711972,266.0
20399848700.0,1.1976197619761977,266.0
20403840000.0,1.1981198119811982,267.0
20407842700.0,1.1986198619861985,267.0
20411846700.0,1.199119911991199,267.0
20415853100.0,1.1996199619961996,267.0
20419858600.0,1.2001200120012,267.0
20423843800.0,1.2006200620062006,267.0
20427861300.0,1.2011201120112012,267.0
20431852300.0,1.2016201620162017,267.0
20435845600.0,1.2021202120212022,267.0
20439850900.0,1.2026202620262025,267.0
20443853000.0,1.203120312031203,267.0
20447848900.0,1.2036203620362036,268.0
20451848000.0,1.2041204120412041,268.0
20455846000.0,1.2046204620462047,268.0
20459855000.0,1.2051205120512052,268.0
20463867300.0,1.2056205620562057,268.0
20467849800.0,1.206120612061206,268.0
20471848500.0,1.2066206620662066,268.0
20475856200.0,1.207120712071207,269.0
20479862400.0,1.2076207620762076,269.0
20483854800.0,1.2081208120812081,268.0
20487851400.0,1.2086208620862087,269.0
20491851800.0,1.2091209120912092,269.0
20495873500.0,1.2096209620962097,269.0
20499850800.0,1.21012101210121,269.0
20503855600.0,1.2106210621062106,270.0
20507848800.0,1.211121112111211,269.0
20511862500.0,1.2116211621162116,270.0
20515849300.0,1.2121212121212122,270.0
20519859900.0,1.2126212621262127,270.0
20523853900.0,1.2131213121312132,270.0
20527944100.0,1.2136213621362135,270.0
20531872200.0,1.214121412141214,270.0
20535866700.0,1.2146214621462146,270.0
20539857800.0,1.215121512151215,270.0
20543865800.0,1.2156215621562156,270.0
20547871300.0,1.2161216121612162,271.0
20551859800.0,1.2166216621662167,271.0
20555856200.0,1.2171217121712172,271.0
20559867900.0,1.2176217621762175,271.0
20563861900.0,1.218121812181218,271.0
20567860300.0,1.2186218621862186,271.0
20571859200.0,1.2191219121912191,271.0
20575863200.0,1.2196219621962197,271.0
20579859100.0,1.2201220122012202,272.0
20583859700.0,1.2206220622062207,270.0
20587876500.0,1.221122112211221,272.0
20591866200.0,1.2216221622162216,272.0
20595862400.0,1.222122212221222,272.0
20599863500.0,1.2226222622262226,272.0
20603878900.0,1.2231223122312231,272.0
20607862400.0,1.2236223622362237,272.0
20611870900.0,1.2241224122412242,272.0
20615865700.0,1.2246224622462247,272.0
20619881700.0,1.225122512251225,273.0
20623864600.0,1.2256225622562256,273.0
20627874500.0,1.226122612261226,273.0
20631865200.0,1.2266226622662266,273.0
20635868000.0,1.2271227122712272,273.0
20639868800.0,1.2276227622762277,273.0
20643877400.0,1.2281228122812282,273.0
20647868300.0,1.2286228622862285,273.0
20651873200.0,1.229122912291229,273.0
20655865400.0,1.2296229622962296,274.0
20659884700.0,1.2301230123012301,274.0
20663871600.0,1.2306230623062306,274.0
20667871900.0,1.2311231123112312,274.0
20671872700.0,1.2316231623162317,274.0
20675871200.0,1.2321232123212322,274.0
20679873900.0,1.2326232623262325,274.0
20683882200.0,1.233123312331233,274.0
20687872700.0,1.2336233623362336,274.0
20691874800.0,1.2341234123412341,274.0
20695882600.0,1.2346234623462347,275.0
20699876900.0,1.2351235123512352,275.0
20703869800.0,1.2356235623562357,275.0
20707875600.0,1.236123612361236,275.0
20711881000.0,1.2366236623662366,275.0
20715881800.0,1.237123712371237,275.0
20719878700.0,1.2376237623762376,275.0
20723871900.0,1.2381238123812381,275.0
20727897900.0,1.2386238623862387,275.0
20731878700.0,1.2391239123912392,276.0
20735880000.0,1.2396239623962397,276.0
20739878300.0,1.24012401240124,276.0
20743888800.0,1.2406240624062406,276.0
20747880400.0,1.241124112411241,276.0
20751883000.0,1.2416241624162416,276.0
20755881400.0,1.2421242124212422,276.0
20759893300.0,1.2426242624262427,276.0
20763886000.0,1.2431243124312432,276.0
20767881200.0,1.2436243624362435,276.0
20771883700.0,1.244124412441244,277.0
20775902100.0,1.2446244624462446,277.0
20779886200.0,1.2451245124512451,277.0
20783886200.0,1.2456245624562456,277.0
20787883400.0,1.2461246124612462,277.0
20791894100.0,1.2466246624662467,277.0
20795888900.0,1.2471247124712472,277.0
20799886400.0,1.2476247624762475,277.0
20803886200.0,1.248124812481248,278.0
20807899300.0,1.2486248624862486,278.0
20811891400.0,1.2491249124912491,278.0
20815887600.0,1.2496249624962497,278.0
20819888500.0,1.2501250125012502,278.0
20823906300.0,1.2506250625062507,278.0
20827904700.0,1.251125112511251,278.0
20831889600.0,1.2516251625162516,279.0
20835902800.0,1.252125212521252,279.0
20839888100.0,1.2526252625262526,279.0
20843900200.0,1.2531253125312531,279.0
20847892600.0,1.2536253625362537,279.0
20851895700.0,1.2541254125412542,279.0
20855897300.0,1.2546254625462547,279.0
20859906200.0,1.255125512551255,279.0
20863894800.0,1.2556255625562556,279.0
20867894400.0,1.256125612561256,279.0
20871896200.0,1.2566256625662566,279.0
20875894800.0,1.2571257125712572,280.0
20879896800.0,1.2576257625762577,280.0
20883894700.0,1.2581258125812582,280.0
20887906000.0,1.2586258625862585,280.0
20891898200.0,1.259125912591259,280.0
20895902800.0,1.2596259625962596,280.0
20899909300.0,1.2601260126012601,280.0
20903898100.0,1.2606260626062606,280.0
20907910300.0,1.2611261126112612,281.0
20911903500.0,1.2616261626162617,281.0
20915917800.0,1.2621262126212622,281.0
20919899000.0,1.2626262626262625,281.0
20923899700.0,1.263126312631263,281.0
20927912100.0,1.2636263626362636,282.0
20931904400.0,1.2641264126412641,281.0
20935913800.0,1.2646264626462647,281.0
20939901900.0,1.2651265126512652,282.0
20943910900.0,1.2656265626562657,281.0
20947936900.0,1.266126612661266,282.0
20951926300.0,1.2666266626662666,282.0
20955927000.0,1.267126712671267,282.0
20959912900.0,1.2676267626762676,282.0
20963928300.0,1.2681268126812681,282.0
20967924600.0,1.2686268626862687,282.0
20971921800.0,1.2691269126912692,282.0
20975923400.0,1.2696269626962697,282.0
20979931000.0,1.27012701270127,283.0
20983927100.0,1.2706270627062706,283.0
20987931100.0,1.271127112711271,282.0
20991926400.0,1.2716271627162716,283.0
20995913400.0,1.2721272127212722,283.0
20999908900.0,1.2726272627262727,283.0
21003908700.0,1.2731273127312732,283.0
21007922000.0,1.2736273627362735,283.0
21011916000.0,1.274127412741274,283.0
21015906500.0,1.2746274627462746,283.0
21019910300.0,1.2751275127512751,284.0
21023916100.0,1.2756275627562756,284.0
21027934300.0,1.2761276127612762,284.0
21031913100.0,1.2766276627662767,284.0
21035915100.0,1.2771277127712772,284.0
21039916800.0,1.2776277627762775,284.0
21043923300.0,1.278127812781278,285.0
21047913700.0,1.2786278627862786,284.0
21051931600.0,1.2791279127912791,285.0
21055926200.0,1.2796279627962797,285.0
21059926400.0,1.2801280128012802,285.0
21063918300.0,1.2806280628062807,285.0
21067924500.0,1.281128112811281,285.0
21071945200.0,1.2816281628162816,285.0
21075918500.0,1.282128212821282,284.0
21079922200.0,1.2826282628262826,285.0
21083920700.0,1.2831283128312831,285.0
21087952400.0,1.2836283628362837,286.0
21091924600.0,1.2841284128412842,286.0
21095926900.0,1.2846284628462847,286.0
21099920700.0,1.285128512851285,286.0
21103921400.0,1.2856285628562856,286.0
21107921000.0,1.286128612861286,286.0
21111950000.0,1.2866286628662866,286.0
21115921600.0,1.2871287128712872,286.0
21119922600.0,1.2876287628762877,286.0
21123926000.0,1.2881288128812882,287.0
21127931200.0,1.2886288628862885,287.0
21131921000.0,1.289128912891289,287.0
21135928200.0,1.2896289628962896,287.0
21139924700.0,1.2901290129012901,287.0
21143932900.0,1.2906290629062906,287.0
21147965800.0,1.2911291129112912,287.0
21151926300.0,1.2916291629162917,287.0
21155927100.0,1.2921292129212922,288.0
21159942300.0,1.2926292629262925,288.0
21163943300.0,1.293129312931293,288.0
21167927900.0,1.2936293629362936,288.0
21171929900.0,1.2941294129412941,288.0
21175927800.0,1.2946294629462947,288.0
21179943700.0,1.2951295129512952,288.0
21183931300.0,1.2956295629562957,288.0
21187932800.0,1.296129612961296,288.0
21191930500.0,1.2966296629662966,289.0
21195941500.0,1.297129712971297,288.0
21199930800.0,1.2976297629762976,289.0
21203932000.0,1.2981298129812981,289.0
21207933000.0,1.2986298629862987,289.0
21211935500.0,1.2991299129912992,290.0
21215935900.0,1.2996299629962997,289.0
21219932700.0,1.3001300130013,289.0
21223933600.0,1.3006300630063006,289.0
21227958500.0,1.301130113011301,290.0
21231986400.0,1.3016301630163016,290.0
21235935100.0,1.3021302130213022,290.0
21239935700.0,1.3026302630263027,290.0
21243945400.0,1.3031303130313032,290.0
21247937700.0,1.3036303630363035,290.0
21251939000.0,1.304130413041304,290.0
21255938800.0,1.3046304630463046,291.0
21259978500.0,1.3051305130513051,290.0
21263986500.0,1.3056305630563056,290.0
21268005000.0,1.3061306130613062,291.0
21271961100.0,1.3066306630663067,291.0
21276032800.0,1.3071307130713072,291.0
21280944100.0,1.3076307630763075,291.0
21284942100.0,1.308130813081308,291.0
21288950900.0,1.3086308630863086,291.0
21292951800.0,1.3091309130913091,292.0
21296963400.0,1.3096309630963097,291.0
21300943200.0,1.3101310131013102,292.0
21304944400.0,1.3106310631063107,291.0
21308943700.0,1.311131113111311,292.0
21312948900.0,1.3116311631163116,291.0
21316961000.0,1.312131213121312,292.0
21320945800.0,1.3126312631263126,292.0
21324944800.0,1.3131313131313131,292.0
21328949800.0,1.3136313631363137,292.0
21332947200.0,1.3141314131413142,292.0
21336950600.0,1.3146314631463147,293.0
21340946500.0,1.315131513151315,293.0
21344953200.0,1.3156315631563156,293.0
21348948100.0,1.316131613161316,293.0
21352970600.0,1.3166316631663166,293.0
21356971600.0,1.3171317131713172,293.0
21360958800.0,1.3176317631763177,293.0
21364949400.0,1.3181318131813182,293.0
21368953600.0,1.3186318631863185,293.0
21372952300.0,1.319131913191319,294.0
21376963000.0,1.3196319631963196,294.0
21380952700.0,1.3201320132013201,294.0
21384952700.0,1.3206320632063206,294.0
21388952300.0,1.3211321132113212,294.0
21392967900.0,1.3216321632163217,294.0
21396999300.0,1.3221322132213222,294.0
21400956100.0,1.3226322632263225,294.0
21404954900.0,1.323132313231323,295.0
21408956600.0,1.3236323632363236,295.0
21412960300.0,1.3241324132413241,295.0
21416971400.0,1.3246324632463247,295.0
21420955800.0,1.3251325132513252,295.0
21424956300.0,1.3256325632563257,295.0
21428971400.0,1.326132613261326,295.0
21432958600.0,1.3266326632663266,295.0
21436954600.0,1.327132713271327,295.0
21440956700.0,1.3276327632763276,295.0
21444973800.0,1.3281328132813282,295.0
21448959800.0,1.3286328632863287,296.0
21452962800.0,1.3291329132913292,296.0
21456969000.0,1.3296329632963297,296.0
21460965900.0,1.33013301330133,296.0
21464962500.0,1.3306330633063306,296.0
21468960400.0,1.331133113311331,296.0
21472964100.0,1.3316331633163316,296.0
21476981300.0,1.3321332133213322,296.0
21480984100.0,1.3326332633263327,296.0
21484964300.0,1.3331333133313332,297.0
21488963700.0,1.3336333633363335,297.0
21493010100.0,1.334133413341334,297.0
21497036200.0,1.3346334633463346,297.0
21501977100.0,1.3351335133513351,297.0
21505978900.0,1.3356335633563357,297.0
21509976900.0,1.3361336133613362,297.0
21513966900.0,1.3366336633663367,297.0
21517973300.0,1.3371337133713372,298.0
21521974700.0,1.3376337633763375,297.0
21525987900.0,1.338133813381338,298.0
21529974200.0,1.3386338633863386,298.0
21533967800.0,1.3391339133913391,298.0
21537980900.0,1.3396339633963397,298.0
21541973800.0,1.3401340134013402,298.0
21545974300.0,1.3406340634063407,298.0
21549970700.0,1.341134113411341,298.0
21553993700.0,1.3416341634163416,299.0
21557988500.0,1.342134213421342,300.0
21561979500.0,1.3426342634263426,299.0
21565973700.0,1.3431343134313432,299.0
21569977300.0,1.3436343634363437,299.0
21573973200.0,1.3441344134413442,299.0
21577990300.0,1.3446344634463447,299.0
21581976200.0,1.345134513451345,299.0
21586000900.0,1.3456345634563456,300.0
21589978400.0,1.346134613461346,300.0
21593985700.0,1.3466346634663466,300.0
21597988100.0,1.3471347134713472,300.0
21601992900.0,1.3476347634763477,300.0
21605991700.0,1.3481348134813482,297.0
21609988000.0,1.3486348634863485,300.0
21613986900.0,1.349134913491349,300.0
21617979400.0,1.3496349634963496,300.0
21621997200.0,1.3501350135013501,301.0
21626033900.0,1.3506350635063507,300.0
21630995300.0,1.3511351135113512,301.0
21634980200.0,1.3516351635163517,301.0
21638979400.0,1.3521352135213522,301.0
21643014300.0,1.3526352635263525,301.0
21647001500.0,1.353135313531353,301.0
21650981700.0,1.3536353635363536,302.0
21654976600.0,1.3541354135413541,302.0
21658982700.0,1.3546354635463547,302.0
21663010500.0,1.3551355135513552,302.0
21666990500.0,1.3556355635563557,301.0
21670984300.0,1.356135613561356,302.0
21674984900.0,1.3566356635663566,302.0
21678987800.0,1.357135713571357,302.0
21682997600.0,1.3576357635763576,302.0
21686993800.0,1.3581358135813582,302.0
21690990700.0,1.3586358635863587,303.0
21694993000.0,1.3591359135913592,303.0
21698988600.0,1.3596359635963597,303.0
21702990800.0,1.36013601360136,303.0
21706990500.0,1.3606360636063606,303.0
21710999400.0,1.361136113611361,303.0
21714990100.0,1.3616361636163616,303.0
21718989000.0,1.3621362136213622,303.0
21722990000.0,1.3626362636263627,303.0
21727008400.0,1.3631363136313632,304.0
21730990600.0,1.3636363636363635,304.0
21734992000.0,1.364136413641364,304.0
21739007700.0,1.3646364636463646,304.0
21743008100.0,1.3651365136513651,304.0
21746993600.0,1.3656365636563657,304.0
21750993100.0,1.3661366136613662,304.0
21754999200.0,1.3666366636663667,304.0
21758995200.0,1.3671367136713672,304.0
21762998400.0,1.3676367636763676,304.0
21766997200.0,1.368136813681368,304.0
21771001000.0,1.3686368636863686,305.0
21774997000.0,1.3691369136913691,305.0
21778999800.0,1.3696369636963697,305.0
21782997400.0,1.3701370137013702,305.0
21787012000.0,1.3706370637063707,305.0
21791001800.0,1.371137113711371,305.0
21795002100.0,1.3716371637163716,305.0
21798997200.0,1.372137213721372,306.0
21803013200.0,1.3726372637263726,305.0
21806997600.0,1.3731373137313732,305.0
21811020200.0,1.3736373637363737,306.0
21815000700.0,1.3741374137413742,306.0
21819012500.0,1.3746374637463747,306.0
21823003100.0,1.375137513751375,306.0
21827013400.0,1.3756375637563756,306.0
21831002400.0,1.376137613761376,306.0
21835007300.0,1.3766376637663766,307.0
21839003900.0,1.3771377137713772,307.0
21843018900.0,1.3776377637763777,307.0
21847003800.0,1.3781378137813782,306.0
21851091000.0,1.3786378637863785,307.0
21855011200.0,1.379137913791379,308.0
21859006600.0,1.3796379637963796,307.0
21863010700.0,1.3801380138013801,307.0
21867011000.0,1.3806380638063807,307.0
21871012100.0,1.3811381138113812,307.0
21875007600.0,1.3816381638163817,308.0
21879024800.0,1.3821382138213822,308.0
21883009800.0,1.3826382638263826,308.0
21887024300.0,1.383138313831383,308.0
21891008900.0,1.3836383638363836,308.0
21895016200.0,1.3841384138413841,308.0
21899009200.0,1.3846384638463847,308.0
21903011400.0,1.3851385138513852,308.0
21907025900.0,1.3856385638563857,309.0
21911024800.0,1.386138613861386,308.0
21915014000.0,1.3866386638663866,309.0
21919012200.0,1.387138713871387,309.0
21923013800.0,1.3876387638763876,309.0
21927025300.0,1.3881388138813882,309.0
21931014300.0,1.3886388638863887,309.0
21935014900.0,1.3891389138913892,310.0
21939015600.0,1.3896389638963897,309.0
21943043600.0,1.39013901390139,309.0
21947031300.0,1.3906390639063906,309.0
21951017600.0,1.3911391139113911,310.0
21955019500.0,1.3916391639163916,310.0
21959027400.0,1.3921392139213922,310.0
21963020400.0,1.3926392639263927,310.0
21967018400.0,1.3931393139313932,310.0
21971018400.0,1.3936393639363935,310.0
21975029700.0,1.394139413941394,310.0
21979027500.0,1.3946394639463946,311.0
21983022600.0,1.3951395139513951,310.0
21987027200.0,1.3956395639563957,310.0
21991034700.0,1.3961396139613962,311.0
21995024400.0,1.3966396639663967,311.0
21999021600.0,1.3971397139713972,311.0
22003023500.0,1.3976397639763976,311.0
22007039400.0,1.398139813981398,311.0
22011038600.0,1.3986398639863986,311.0
22015023700.0,1.3991399139913991,312.0
22019023200.0,1.3996399639963997,312.0
22023047400.0,1.4001400140014002,311.0
22027034700.0,1.4006400640064007,312.0
22031025200.0,1.401140114011401,312.0
22035028500.0,1.4016401640164016,312.0
22039029700.0,1.402140214021402,312.0
22043041400.0,1.4026402640264026,312.0
22047026900.0,1.4031403140314032,312.0
22051065900.0,1.4036403640364037,313.0
22055032000.0,1.4041404140414042,313.0
22059031200.0,1.4046404640464047,313.0
22063033200.0,1.405140514051405,313.0
22067046500.0,1.4056405640564056,313.0
22071056100.0,1.4061406140614061,313.0
22075030900.0,1.4066406640664066,314.0
22079055900.0,1.4071407140714072,313.0
22083069900.0,1.4076407640764077,313.0
22087055500.0,1.4081408140814082,313.0
22091046500.0,1.4086408640864085,314.0
22095043100.0,1.409140914091409,313.0
22099044400.0,1.4096409640964096,314.0
22103040300.0,1.4101410141014101,314.0
22107035100.0,1.4106410641064107,314.0
22111057900.0,1.4111411141114112,314.0
22115042100.0,1.4116411641164117,314.0
22119035300.0,1.4121412141214122,315.0
22123038200.0,1.4126412641264126,314.0
22127043800.0,1.413141314131413,314.0
22131081700.0,1.4136413641364136,315.0
22135048000.0,1.4141414141414141,315.0
22139061100.0,1.4146414641464147,315.0
22143065000.0,1.4151415141514152,315.0
22147049500.0,1.4156415641564157,315.0
22151038000.0,1.416141614161416,315.0
22155038800.0,1.4166416641664166,315.0
22159036500.0,1.417141714171417,316.0
22163044600.0,1.4176417641764176,315.0
22167043200.0,1.4181418141814182,315.0
22171041500.0,1.4186418641864187,316.0
22175042800.0,1.4191419141914192,316.0
22179046700.0,1.4196419641964197,316.0
22183044300.0,1.42014201420142,316.0
22187043500.0,1.4206420642064206,316.0
22191043800.0,1.4211421142114211,316.0
22195073800.0,1.4216421642164216,316.0
22199044800.0,1.4221422142214222,317.0
22203046200.0,1.4226422642264227,317.0
22207044700.0,1.4231423142314232,317.0
22211068900.0,1.4236423642364235,317.0
22215047200.0,1.424142414241424,317.0
22219045800.0,1.4246424642464246,317.0
22223058800.0,1.4251425142514251,317.0
22227068300.0,1.4256425642564257,317.0
22231051400.0,1.4261426142614262,318.0
22235063700.0,1.4266426642664267,318.0
22239049000.0,1.4271427142714272,318.0
22243075200.0,1.4276427642764276,318.0
22247079300.0,1.428142814281428,318.0
22251051100.0,1.4286428642864286,318.0
22255058900.0,1.4291429142914291,318.0
22259053900.0,1.4296429642964297,319.0
22263057800.0,1.4301430143014302,318.0
22267053800.0,1.4306430643064307,318.0
22271077900.0,1.431143114311431,319.0
22275062500.0,1.4316431643164316,319.0
22279056300.0,1.432143214321432,319.0
22283054900.0,1.4326432643264326,319.0
22287060300.0,1.4331433143314332,319.0
22291054700.0,1.4336433643364337,319.0
22295066700.0,1.4341434143414342,319.0
22299056400.0,1.4346434643464347,320.0
22303075200.0,1.435143514351435,320.0
22307081400.0,1.4356435643564356,320.0
22311090600.0,1.4361436143614361,320.0
22315064600.0,1.4366436643664366,320.0
22319077400.0,1.4371437143714372,320.0
22323128100.0,1.4376437643764377,320.0
22327077000.0,1.4381438143814382,320.0
22331064300.0,1.4386438643864385,320.0
22335111800.0,1.439143914391439,321.0
22339078000.0,1.4396439643964396,321.0
22343075600.0,1.4401440144014401,321.0
22347060300.0,1.4406440644064407,321.0
22351067000.0,1.4411441144114412,321.0
22355063100.0,1.4416441644164417,321.0
22359063400.0,1.4421442144214422,321.0
22363067800.0,1.4426442644264426,321.0
22367082300.0,1.443144314431443,321.0
22371065000.0,1.4436443644364436,321.0
22375065000.0,1.4441444144414441,321.0
22379084500.0,1.4446444644464447,322.0
22383065900.0,1.4451445144514452,322.0
22387068000.0,1.4456445644564457,322.0
22391066100.0,1.446144614461446,322.0
22395071300.0,1.4466446644664466,322.0
22399075800.0,1.447144714471447,322.0
22403070400.0,1.4476447644764476,322.0
22407067800.0,1.4481448144814482,322.0
22411089600.0,1.4486448644864487,323.0
22415073800.0,1.4491449144914492,323.0
22419068700.0,1.4496449644964498,323.0
22423070900.0,1.45014501450145,323.0
22427077500.0,1.4506450645064506,323.0
22431084700.0,1.4511451145114511,323.0
22435070700.0,1.4516451645164516,323.0
22439068400.0,1.4521452145214522,323.0
22443087900.0,1.4526452645264527,323.0
22447076500.0,1.4531453145314532,323.0
22451072500.0,1.4536453645364535,324.0
22455074700.0,1.454145414541454,324.0
22459069900.0,1.4546454645464546,324.0
22463078800.0,1.4551455145514551,324.0
22467075600.0,1.4556455645564557,324.0
22471073700.0,1.4561456145614562,324.0
22475076200.0,1.4566456645664567,324.0
22479080700.0,1.4571457145714573,325.0
22483077800.0,1.4576457645764576,324.0
22487079300.0,1.458145814581458,325.0
22491077600.0,1.4586458645864586,325.0
22495079000.0,1.4591459145914591,325.0
22499081600.0,1.4596459645964597,325.0
22503080800.0,1.4601460146014602,325.0
22507080500.0,1.4606460646064607,325.0
22511094800.0,1.461146114611461,325.0
22515079800.0,1.4616461646164616,325.0
22519083000.0,1.462146214621462,326.0
22523081900.0,1.4626462646264626,326.0
22527091200.0,1.4631463146314632,325.0
22531082000.0,1.4636463646364637,326.0
22535081600.0,1.4641464146414642,326.0
22539081800.0,1.4646464646464648,326.0
22543098500.0,1.465146514651465,326.0
22547087400.0,1.4656465646564656,326.0
22551085200.0,1.4661466146614661,327.0
22555084500.0,1.4666466646664666,327.0
22559106700.0,1.4671467146714672,327.0
22563088900.0,1.4676467646764677,327.0
22567087600.0,1.4681468146814682,327.0
22571101600.0,1.4686468646864685,327.0
22575090000.0,1.469146914691469,327.0
22579091600.0,1.4696469646964696,327.0
22583089300.0,1.4701470147014701,327.0
22587097300.0,1.4706470647064707,327.0
22591106900.0,1.4711471147114712,328.0
22595097200.0,1.4716471647164717,328.0
22599092900.0,1.4721472147214723,328.0
22603105700.0,1.4726472647264726,328.0
22607093500.0,1.473147314731473,328.0
22611101500.0,1.4736473647364736,328.0
22615091900.0,1.4741474147414741,328.0
22619105800.0,1.4746474647464747,328.0
22623107300.0,1.4751475147514752,329.0
22627103300.0,1.4756475647564757,328.0
22631092600.0,1.476147614761476,329.0
22635110500.0,1.4766476647664766,329.0
22639094000.0,1.477147714771477,329.0
22643117500.0,1.4776477647764776,329.0
22647095400.0,1.4781478147814782,329.0
22651096600.0,1.4786478647864787,329.0
22655091900.0,1.4791479147914792,329.0
22659100500.0,1.4796479647964798,330.0
22663097000.0,1.48014801480148,329.0
22667100100.0,1.4806480648064806,329.0
22671097900.0,1.4811481148114811,330.0
22675098800.0,1.4816481648164816,330.0
22679102800.0,1.4821482148214822,330.0
22683105700.0,1.4826482648264827,330.0
22687100500.0,1.4831483148314832,330.0
22691100300.0,1.4836483648364835,330.0
22695104400.0,1.484148414841484,330.0
22699104700.0,1.4846484648464846,331.0
22703098600.0,1.4851485148514851,330.0
22707100500.0,1.4856485648564857,331.0
22711116400.0,1.4861486148614862,331.0
22715106100.0,1.4866486648664867,331.0
22719104000.0,1.4871487148714873,331.0
22723104300.0,1.4876487648764876,331.0
22727113600.0,1.488148814881488,331.0
22731107800.0,1.4886488648864886,331.0
22735105800.0,1.4891489148914892,332.0
22739104900.0,1.4896489648964897,332.0
22743122100.0,1.4901490149014902,330.0
22747119500.0,1.4906490649064907,332.0
22751106500.0,1.491149114911491,332.0
22755107600.0,1.4916491649164916,332.0
22759139200.0,1.492149214921492,332.0
22763118300.0,1.4926492649264926,332.0
22767128100.0,1.4931493149314932,332.0
22771109700.0,1.4936493649364937,332.0
22775122500.0,1.4941494149414942,333.0
22779115200.0,1.4946494649464948,332.0
22783117900.0,1.495149514951495,333.0
22787117100.0,1.4956495649564956,333.0
22791132500.0,1.4961496149614961,333.0
22795135200.0,1.4966496649664967,333.0
